report_id, validation, latitude, longitude, type, unit, amount, date, description, image
qcuqaybghh, true, 50.16260995287208, 34.15345190596891, info, helicopter, 512, 2024-01-27 19:55:52.536313, hpmnaqqkzd, tpcmcdjagl.png
zycclisdpl, true, 49.70672809415442, 33.76975666667631, warning, tank, 335, 2024-01-27 19:55:52.536313, cfgtsvivjy, rqajpywhoe.png
smlcjcoeie, true, 50.83710494210537, 32.439520447919115, danger, plane, 32, 2024-01-27 19:55:52.536313, tqxmwqhjrv, wfhtzrixnp.png
gpctjficvh, true, 50.78474861837276, 34.70970453893299, warning, plane, 436, 2024-01-27 19:55:52.536313, lceihbfdfu, tfvzdaazrx.png
yljzsobqmv, true, 50.26370861656722, 32.028108379054686, warning, tank, 332, 2024-01-27 19:55:52.536313, yczdkumnsa, wlglesdbwj.png
qcdwrfvwtg, false, 49.34497773057473, 34.958341586132455, warning, plane, 234, 2024-01-27 19:55:52.536313, zuhacinrtj, bfrwkfystf.png
jgwobkfgkx, true, 49.31280451875618, 32.919038830042965, danger, plane, 998, 2024-01-27 19:55:52.536313, ionjbqnhnr, covrtvewdl.png
dmlclyfhkg, true, 49.84491704979205, 32.4458166660315, info, plane, 420, 2024-01-27 19:55:52.536313, rkftcybwpf, ylccxdodos.png
uyrwxcktrs, false, 49.39432284109932, 32.041193602083865, warning, helicopter, 907, 2024-01-27 19:55:52.536313, ewiukuycxe, mozmedyjma.png
fjhltgwrxj, true, 49.86715947174792, 32.84262457292741, info, helicopter, 353, 2024-01-27 19:55:52.536313, fuwchpzdyi, lmwumkouft.png
xbfrysjbjr, false, 50.92878739215161, 33.502982600903195, warning, infantry, 190, 2024-01-27 19:55:52.536313, jarxjftbsc, bwdjvxxiji.png
xycfdjcrfd, false, 50.04744884044341, 32.53019196923475, danger, tank, 96, 2024-01-27 19:55:52.536313, wvqpwkdymz, toznqzskcq.png
mrzdqfpnco, false, 49.52771320362607, 34.05968531796513, info, helicopter, 183, 2024-01-27 19:55:52.536313, cyogizhrcl, bloofyscsl.png
wnwolqbovv, true, 50.503529982835765, 33.11255274805534, warning, tank, 41, 2024-01-27 19:55:52.536313, eglhbscbrs, nxyhhlogyt.png
lpmctrfzht, false, 50.45189675867814, 34.556182580980746, danger, helicopter, 462, 2024-01-27 19:55:52.536313, rcywcyurno, posbzhujnc.png
wzldoxpack, true, 50.83653429736936, 32.18226391770492, info, infantry, 355, 2024-01-27 19:55:52.536313, pxjdthnnlx, ctjyavlzkd.png
ytyasqwzkz, false, 49.7759725810632, 32.09909439725782, info, infantry, 325, 2024-01-27 19:55:52.536313, ifuztlcmps, dxldlzzrze.png
fhwstfwyrr, true, 49.05086592291008, 32.55540187024326, danger, helicopter, 744, 2024-01-27 19:55:52.536313, qednmlsdky, hnepynwrzz.png
jxdcmkndlk, true, 50.827062795003854, 33.77895440436576, info, helicopter, 225, 2024-01-27 19:55:52.536313, izrrpiwyfo, onelcoghfq.png
dxapzktvjv, true, 49.79636261557635, 33.50192603214795, warning, infantry, 32, 2024-01-27 19:55:52.536313, zdgudytmck, mbyzrubbeu.png
spmpmjzqef, false, 49.1973061955292, 33.12932141637876, danger, infantry, 259, 2024-01-27 19:55:52.536313, ezrwiklzah, eljnturjpq.png
pejbzwprkc, true, 49.259767338186215, 34.66406891689634, warning, tank, 977, 2024-01-27 19:55:52.536313, xkulqiwgsx, ofaghkiiay.png
sfctnywkah, true, 50.19459780095873, 33.185232683990854, warning, helicopter, 552, 2024-01-27 19:55:52.536313, efdbuhflii, dftihavfei.png
mbdxpjlprt, false, 50.505644460991945, 34.91037212194916, info, infantry, 956, 2024-01-27 19:55:52.536313, xoopronjig, ocwkarcwrm.png
pyqkhxcgfq, true, 50.21367263788873, 32.309092142775135, warning, tank, 379, 2024-01-27 19:55:52.536313, iczubadnyi, uwphagawlq.png
vkngxctvha, true, 49.75441572617987, 33.377070569268774, warning, infantry, 155, 2024-01-27 19:55:52.536313, hwjwiozrwf, nkpnppytxh.png
qyofcxqkuk, true, 50.285144673795195, 34.83611334220157, warning, helicopter, 685, 2024-01-27 19:55:52.536313, rorugktaqh, xhkjabgqyv.png
bghlngskbz, true, 49.9599672057944, 33.57712373681098, danger, infantry, 654, 2024-01-27 19:55:52.536313, holvnvqypa, axkgaysblg.png
hwlnfgdmyb, true, 49.27440181727138, 34.88314303718428, danger, helicopter, 332, 2024-01-27 19:55:52.536313, gltgkdqght, dkhbkiqlul.png
yhjvzcefme, false, 49.66248325154543, 34.051480384926705, info, plane, 229, 2024-01-27 19:55:52.536313, zdxtlaoauy, prsiutoyop.png
zflhlmcjjf, false, 49.754784175769245, 34.558931009874925, danger, plane, 320, 2024-01-27 19:55:52.536313, zmnegoxavd, gshuqfjfbb.png
kuboulirns, false, 49.00605219417744, 33.633315119737276, info, infantry, 95, 2024-01-27 19:55:52.536313, cnbgvdglmh, uomywisqbv.png
mlczuxqapy, true, 50.650714190793046, 32.5916069449017, warning, helicopter, 261, 2024-01-27 19:55:52.536313, mtafaqawmx, aikvahxhjc.png
czgvbxxbfa, false, 49.19094575148215, 32.295230460091794, info, plane, 921, 2024-01-27 19:55:52.536313, vytyqbtmvt, rbuqbqymwq.png
qboahcudqh, true, 49.38179412760751, 34.750423724681504, danger, infantry, 809, 2024-01-27 19:55:52.536313, xzogqypnjb, rartrohhdj.png
wxcpehesuq, false, 49.9710709054014, 33.99248720282905, info, plane, 659, 2024-01-27 19:55:52.536313, tatitseghq, ywmpoixwzx.png
otawfuzvok, true, 50.61478940953102, 34.08715609876202, danger, infantry, 968, 2024-01-27 19:55:52.536313, ghhilhtqdu, ylwhfpkguk.png
iqytxuahxf, false, 49.191020287536865, 32.51227929844246, danger, tank, 872, 2024-01-27 19:55:52.536313, arxwtjscbn, xoyqsxeqtv.png
bccephsrak, true, 49.36032806578184, 34.35364655152905, info, plane, 147, 2024-01-27 19:55:52.536313, ngqblpebkr, jeyrsuetkr.png
neaalzvkcg, false, 49.4876810106866, 34.556327570249856, info, helicopter, 512, 2024-01-27 19:55:52.536313, xraiugvgbw, iffweobucz.png
bjvpbsvpoz, true, 50.05068387396575, 34.39241736616823, info, helicopter, 91, 2024-01-27 19:55:52.536313, qlcwogtepf, rbxqcjwyco.png
ttswcownmu, false, 50.9973801277869, 33.50418207878377, warning, plane, 351, 2024-01-27 19:55:52.537316, gsrxrytnlo, jfsnsuulng.png
qjvgulwyhk, true, 50.80907405500206, 32.321640436761875, danger, helicopter, 699, 2024-01-27 19:55:52.537316, anycfxvodq, exszmubzts.png
zfxqdxawha, true, 50.53782289685905, 34.874555283522405, danger, tank, 828, 2024-01-27 19:55:52.537316, flxsdocauy, akacgckebv.png
swqxqrsmhp, true, 50.038072095457615, 33.21298384558479, warning, tank, 276, 2024-01-27 19:55:52.537316, pzaoylanoz, utkhsxlzog.png
sgzqdnuysa, true, 50.81608408320831, 34.37353464926807, danger, helicopter, 857, 2024-01-27 19:55:52.537316, cywbroxtrp, mpuilpjauw.png
ftxmbcqurm, true, 50.29025506312323, 34.52254700573356, danger, infantry, 195, 2024-01-27 19:55:52.537316, qvmateshog, rktqkvcbne.png
bzvyxgogvd, false, 49.504283877411524, 34.130306441713785, warning, tank, 944, 2024-01-27 19:55:52.537316, aouxzkcykj, ygcfaswgwg.png
pwsiwethqt, true, 49.34581046433107, 34.8286975460945, warning, infantry, 949, 2024-01-27 19:55:52.537316, rhbvqimgxv, tehuvzgfex.png
iawmxrbazv, false, 49.24552127024724, 34.84259198607141, info, plane, 812, 2024-01-27 19:55:52.537316, blqacqxcnj, vrfwolozdj.png
rgsoxtvaor, true, 49.43324836550556, 34.662335547080104, info, helicopter, 999, 2024-01-27 19:55:52.537316, ubzttzqhoy, ymmbphdkas.png
ywzwqgjrvs, false, 50.50744651620019, 33.26225040326586, danger, tank, 119, 2024-01-27 19:55:52.537316, icjdklgdui, njqrhxsqgh.png
uszabsvhqt, true, 49.170549351733285, 34.32551117689775, info, plane, 425, 2024-01-27 19:55:52.537316, owgenlgfnl, qwjdggpgfq.png
tsrcmedgvy, true, 49.74195463069201, 33.51819264857284, danger, tank, 92, 2024-01-27 19:55:52.537316, fjmftqwsiu, sfutduxbmo.png
lnvykmotqb, true, 49.280289511236276, 32.41053070760092, info, tank, 278, 2024-01-27 19:55:52.537316, zmscqsgpax, axhnjelkyi.png
wmlsqlmkkz, true, 49.61651351594391, 33.98046990231478, warning, infantry, 36, 2024-01-27 19:55:52.537316, xoyyxjtmsl, mjhpgssjut.png
rkadgkpfem, false, 49.175917509823854, 32.1966607431453, danger, helicopter, 343, 2024-01-27 19:55:52.537316, ckcfsdmskh, gfoxcopkym.png
hgdipjfsbh, true, 50.27726526964135, 34.227084483735055, info, helicopter, 523, 2024-01-27 19:55:52.537316, svkgqpdhhf, euivvdnbre.png
tmqjsjgkwk, false, 49.93791653162868, 32.95131727521261, warning, tank, 780, 2024-01-27 19:55:52.537316, auvcwkxlsj, nsxovedite.png
jyouypupmv, true, 50.55496187283627, 34.01597860151905, info, helicopter, 473, 2024-01-27 19:55:52.537316, ucvyaawino, qpefismlrx.png
qkypvwrhmc, true, 49.03977810258145, 33.281572600000615, info, plane, 488, 2024-01-27 19:55:52.537316, hyondjveyk, qfezfrumze.png
ujfjtqzouy, true, 50.654514228382745, 32.29656248159187, info, tank, 984, 2024-01-27 19:55:52.537316, pueczviyzk, lpqffzobso.png
gqlvvgskzn, true, 50.25830533859767, 34.74472466626166, warning, helicopter, 949, 2024-01-27 19:55:52.537316, puntdgeuso, ohzaedmkdu.png
xwoqnlfwmx, true, 49.330987921441896, 33.57172178631665, warning, infantry, 767, 2024-01-27 19:55:52.537316, ppaatdopan, ebfeqokopi.png
tllozsnouw, false, 50.5209034056147, 32.63286165736744, info, helicopter, 251, 2024-01-27 19:55:52.537316, ztrhcvkgam, kwxetqeetj.png
uauohphtxf, true, 50.5312127944065, 32.70677177685042, info, infantry, 965, 2024-01-27 19:55:52.537316, zkkvejzfak, rhoxzhnual.png
unrukzxzeq, false, 49.90847790041143, 34.609282375477015, warning, infantry, 524, 2024-01-27 19:55:52.537316, dckjdkjozz, wnxgbzkatx.png
honycpjobc, false, 49.557915987306565, 33.313867432608006, info, infantry, 107, 2024-01-27 19:55:52.537316, vazaxyypxz, stoufzfhwv.png
ficoyksgcg, false, 49.71022443767398, 34.998118381644645, info, infantry, 803, 2024-01-27 19:55:52.537316, ofqbjboarn, ucvsyiqwhw.png
nqsmvyltgd, false, 49.46564570190509, 34.24915336387176, warning, plane, 958, 2024-01-27 19:55:52.537316, lutgzgtssn, nasqpxsord.png
nurdyiykzf, false, 49.722469943469164, 32.964203878125616, danger, tank, 542, 2024-01-27 19:55:52.537316, yrwhhyatbo, keumhgofsu.png
vckjwakfin, false, 49.09674043048594, 32.0534435261229, danger, plane, 737, 2024-01-27 19:55:52.537316, acdjjlbxdh, jqqzjivasp.png
eepzaqnfpn, true, 49.64412095538986, 33.83254628381832, info, tank, 410, 2024-01-27 19:55:52.537316, encpsvqedy, dtcuepzmes.png
fqrizhbeoq, true, 50.68336825176991, 34.04035932844737, warning, plane, 233, 2024-01-27 19:55:52.537316, ehjqqmdqrr, qabzqbajed.png
jagjlufgyo, false, 49.25519542836421, 33.10606449101858, danger, helicopter, 624, 2024-01-27 19:55:52.537316, vanovdnddv, rdgmtaljaf.png
fspeowtwtk, true, 49.28920169010566, 32.64008119322373, warning, infantry, 932, 2024-01-27 19:55:52.537316, ewslzqekix, rexrgcykay.png
nokjgcxtoc, false, 49.55356699545374, 34.53725809098737, warning, tank, 431, 2024-01-27 19:55:52.537316, rjguajullv, cslqueatad.png
llrbufuhmn, true, 49.9373468815745, 34.18450442596183, danger, tank, 654, 2024-01-27 19:55:52.537316, bpcxhnaigc, ansfpeocqv.png
cbaemljjfq, true, 50.58444432332371, 33.553097660071565, danger, tank, 355, 2024-01-27 19:55:52.537316, mgqrnoykho, ycucwzcupp.png
